model_id,dataset,item_id,dilemma,method_condition,analysis_tier,source_metric,bias_type,bias_score,signed_bias_score,scope,trials,provider_family,model_line,variant_type,deployment,openness,size_class,training_state,reasoning_or_speed_profile,cost_tier,notes
qwen3_4b_base,generated_moral,generated_moral::GM15,GM15,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM16,GM16,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM16,GM16,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM17,GM17,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM17,GM17,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM18,GM18,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM18,GM18,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM19,GM19,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM19,GM19,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM20,GM20,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM20,GM20,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM21,GM21,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM21,GM21,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM22,GM22,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM22,GM22,debate,pilot,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM23,GM23,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM23,GM23,debate,pilot,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM24,GM24,debate,pilot,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_base,generated_moral,generated_moral::GM24,GM24,debate,pilot,moral_item_bias_metrics,moral_omission_bias,1.0,1.0,pilot,,qwen,qwen3,4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Qwen3 4B baseline
qwen3_4b_expanded_sft,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.125,0.125,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_omission_bias,0.1964285714285714,0.1964285714285714,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM01,GM01,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM01,GM01,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM02,GM02,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM02,GM02,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM03,GM03,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM03,GM03,standard,full,moral_item_bias_metrics,moral_omission_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM04,GM04,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM04,GM04,standard,full,moral_item_bias_metrics,moral_omission_bias,0.75,0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM05,GM05,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM05,GM05,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM06,GM06,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM06,GM06,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM07,GM07,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM07,GM07,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM08,GM08,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM08,GM08,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM09,GM09,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM09,GM09,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM10,GM10,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM10,GM10,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM11,GM11,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM11,GM11,standard,full,moral_item_bias_metrics,moral_omission_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM12,GM12,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM12,GM12,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM13,GM13,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM13,GM13,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM14,GM14,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM14,GM14,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM15,GM15,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM15,GM15,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM16,GM16,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM16,GM16,standard,full,moral_item_bias_metrics,moral_omission_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM17,GM17,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM17,GM17,standard,full,moral_item_bias_metrics,moral_omission_bias,0.25,0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM18,GM18,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM18,GM18,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM19,GM19,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM19,GM19,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM20,GM20,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM20,GM20,standard,full,moral_item_bias_metrics,moral_omission_bias,0.25,0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM21,GM21,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM21,GM21,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM22,GM22,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM22,GM22,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM23,GM23,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM23,GM23,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM24,GM24,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft,generated_moral,generated_moral::GM24,GM24,standard,full,moral_item_bias_metrics,moral_omission_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Qwen3 4B expanded SFT adapter
qwen3_4b_expanded_sft_dpo,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft_dpo,local,open_weights,4b,sft_dpo_debiased,local_small,local,Qwen3 4B expanded SFT plus DPO adapter
qwen3_4b_expanded_sft_dpo,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft_dpo,local,open_weights,4b,sft_dpo_debiased,local_small,local,Qwen3 4B expanded SFT plus DPO adapter
qwen3_4b_expanded_sft_dpo,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_sft_dpo,local,open_weights,4b,sft_dpo_debiased,local_small,local,Qwen3 4B expanded SFT plus DPO adapter
qwen3_4b_expanded_sft_dpo,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_omission_bias,0.5357142857142857,0.5357142857142857,confirmatory,,qwen,qwen3,4b_local_sft_dpo,local,open_weights,4b,sft_dpo_debiased,local_small,local,Qwen3 4B expanded SFT plus DPO adapter
qwen3_4b_structured_cr_sft,exp2,exp2::Medicine,Medicine,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.0178571428571428,0.0178571428571428,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,exp2,exp2::Medicine,Medicine,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.0178571428571428,0.0178571428571428,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,exp3,exp3::Family Dog,Family Dog,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.5535714285714286,-0.5535714285714286,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,exp3,exp3::Family Dog,Family Dog,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.3928571428571429,-0.3928571428571429,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM01,GM01,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM01,GM01,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.75,-0.75,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM02,GM02,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM02,GM02,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.5,0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM03,GM03,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM03,GM03,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM04,GM04,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM04,GM04,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM05,GM05,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM05,GM05,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM06,GM06,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,0.25,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM06,GM06,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.25,0.25,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM07,GM07,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM07,GM07,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM08,GM08,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM08,GM08,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM09,GM09,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM09,GM09,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM10,GM10,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM10,GM10,structured_cr,full,moral_item_bias_metrics,moral_omission_bias,0.25,-0.25,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
qwen3_4b_structured_cr_sft,generated_moral,generated_moral::GM11,GM11,structured_cr,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,qwen,qwen3,4b_local_structured_cr_sft,local,open_weights,4b,sft_structured_cr,local_small,local,Qwen3 4B structured critique-revise SFT adapter
